Keyword,URL,Title,Date,Location,Implementation,Summary,Text,Relevant,Private/Public,Positive/Negative,Category, Change,Legend
,http://www.panarmenian.net/eng/world/news/62378/,Azerbaijan's Defense Minister in danger of losing post over crimes in Azeri army,2/23/11,Azerbaijan,N/A,"Azerbaijaijani parliamentarians named Defense Minister responsible for recent deaths in the army leading to the eventual dismissal of the post, as the Azeri army claims this move will ""save the army"". The trouble now lies in finding a suitable candidate to replace.","Azerbaijaijani parliamentarians named Defense Minister responsible for recent deaths in the army leading to the eventual dismissal of the post, as the Azeri army claims this move will ""save the army"". The trouble now lies in finding a suitable candidate to replace.",no,N/A,N/A,N/A,0,
,http://www.panarmenian.net/eng/news/135392/,Russian arms firm denies U.S. helicopter contract cancellation,12/3/12,World,12/3/12,"Russia's state arms export corporation, Rosoboronexport, claimed they had not received any formal notification from the U.S. inhibiting them from continuing with a contract between Afghanistan. The contract in question delivered Russian made military helicopters to Afghanistan.","Russia's state arms export corporation Rosoboronexport insisted on Monday, Dec 3, it had not received any formal notification from the U.S. regarding cancellation of a contract for delivery of Russian military helicopters to Afghanistan, RIA Novosti reported.
 
 That follows a vote in the Senate last Thursday to ban Rosoboronexport from any further U.S. government contracts, in response to Russia continuing to supply weapons to the Assad regime in Syria. The ban could come into force as soon as January 1, 2013.
 
 ""All will be clear when the US President makes a decision. There is no decision yet - it's a recommendation. The contract remains in force as yet,"" a Rosoboronexport source said.
 
 The Pentagon announced in June plans to buy ten more Mi-17 helicopters for the Afghan military from Rosoboronexport, in addition to an earlier $367.5 million contract signed in May 2011 for delivery of 21 Mi-17V5s.
 
 The total value of the deal including engineering services and spare parts could be around $900 million, U.S. officials said then.
 
 The U.S. Defense Department acts as an intermediary in purchasing some military equipment for Afghanistan's military where it is paid for by U.S. government aid, in order to prevent corruption.
 
 Afghanistan prefers Russian-made helicopters to Western-designed machines as they are cheaper, and the country has a tradition of using them dating back to the 1980's. Recently, Afghan crew members have been trained to fly and maintain Mi-17s in the UK by British military instructors, the UK Defense Ministry said.
 
 The U.S. imposed sanctions on Rosoboronexport in 2008 in response to it claimed were breaches of arms control regime agreements regarding Iran. Rosoboronexport and the Russian government have repeatedly denied any infringement of arms export controls regarding Iran or Syria.
 
 President Barack Obama lifted the sanctions against Rosoboronexport in May 2010.",no,N/A,N/A,N/A,0,
,http://www.panarmenian.net/eng/news/186752/,Turkey's top business organization against presidential system,12/29/14,Turkey,N/A,"Turkey's top business organization is against the transition to presidential system saying the best system for Turkey is a parliamentary one, citing many data sets of corruption growth in Turkey.","Turkey’s top business organization is against transition to presidential system, its leader has said, while also expressing discontent with the country’s poor judicial system.
 
 “Our position is extremely clear. We firmly believe that the most suitable system for Turkey is parliamentary one, as more appropriate for Turkey’s constitutional tradition and political culture,” Turkish Industry and Business Association (TUSIAD) Chairman Haluk Dincer said, according to Hurriyet Daily News.
 
 “We are of course against a Turkish-style presidential system,” he said. “We are worried that the idea of ‘I will take the features that I like, and will not take the ones that I don’t’ could take Turkey backward from the point it is at right now,” he said.
 
 The possibility of transition from parliamentary to presidential system has been discussed in Turkey for years, as former Prime Minister Recep Tayyip Erdgan, who became Turkey’s first elected president in August, made no secret of favoring the presidential system as more efficient way of government.
 
 Dincer also drew a dark picture on corruption in the country, saying the business world was not surprised by the scandal in Dec 2013.
 
 “We clearly know that there is corruption in Turkey and it is on the rise,” he said, noting that studies reported by the OECD and Transparency International also indicated problems similar problems.
 
 “The survey we conducted among 800 businesspeople showed that 37 percent of respondents confirmed there was corruption in the sector in which they operate, and 46 percent say there is a tendency to increase,” he said.
 
 Dincer will reportedly quit as TUSIAD chairman after six months at the post, as he will not stand as a candidate at the group’s annual congress on Jan 22, 2015.",no,N/A,N/A,N/A,0,
,http://www.panarmenian.net/eng/news/153707/,Russian defense firm ex-CEO arrested over $16mln fraud,4/10/13,Russia,4/10/13,"Former CEO of Russian arms manufacturer, Vladimir Grodetsky, was arrested on claims of being involved in a 5-billion-ruble (about $160 million) fraud scheme. This is not the first of fraud or corruption related arrests over the last year in Russia.","Vladimir Grodetsky, former CEO of arms manufacturer Izhevsk Mechanical Works (Izhmash), has been arrested on suspicion of being involved in a 5-billion-ruble (about $160 million) fraud scheme, the Russian Interior Ministry said on Wednesday, April 10, according to RIA Novosti.
 
 The ministry did not provide any further details.
 
 The ministry earlier confirmed to RIA Novosti that Grodetsky was detained on fraud charges. Grodetsky was dismissed from the post of Izhmash CEO in May 2011.
 
 Russia’s defense sector has been rocked over the past few months by a string of corruption scandals that led to the sacking in November of Defense Minister Anatoly Serdyukov.
 
 Several people employed by the Oboronservisdefense property services company were arrested late last year on suspicion of fraud totaling over 13 billion rubles ($430 million) involving the illegal sale of ministry property.
 
 The Russian Federal Defense Contracts Service said last month that about 1,500 violations and infractions were uncovered in state defense spending in 2012, involving over 16 billion rubles ($533 million).
 
 Over 2 billion rubles was returned to state coffers and over 3.5 billion rubles’ worth of damage was averted last year, the service said.",no,N/A,N/A,N/A,0,
,http://www.panarmenian.net/eng/news/162076/,Armenian ethics committee rejects Transparency International’s appeal,6/13/13,Armenia,5/24/13,Armenia's ethics committee rejected Transparency International Anti-Corruption Center's appeal of the claim that MP Samvel Aleksanyan violated ethical norms during city council elections,"Armenia’s ethics committee rejected Transparency International Anti-Corruption Center’s appeal regarding the violation of ethical norms by MP Samvel Aleksanyan.
 
 According to the committee’s decision, the appeal lacks documents proving the violations committed.
 
 On May 24, the center addressed the committee with a request to consider the compliance of MP Aleksanyan’s conduct during Yerevan city council elections with parliamentary ethical norms, with a relevant internet video material cited as a proof.
 
 “The committee considered the video material unlinked to the demands listed in the appeal. However, according to the video, the MP’s visit to the polling station served the purpose of monitoring the election process,” the center’s report reads.",no,N/A,N/A,N/A,0,
,http://www.panarmenian.net/eng/politics/news/13596/,With carrying out reforms Armenia will strengthen economic and political positions,6/1/05,Armenia,N/A,"Armenian Parliament Speaker, Artur Baghdasarian, met with Senator Coleman to present the process of democratic and legislative reforms carried out in Armenia, the consisten effort against corruption in Armenia, and the position on relations with neighboring states.","Today Armenian Parliament Speaker Artur Baghdasarian met with Senator Norm Coleman , RA NA press service reported. At the guest's request Artur Baghdasarian presented the process of democratic and legislative reforms carried out in Armenia, the consistent and efficient struggle against corruption as well as Armenia's position on relations with the neighbor states. He also thanked the US for moral and financial aid that totaled in $1.5 billion during the period of Armenia's independence. In his turn Mr. Coleman expressed readiness to contribute to the establishment of interparliamentary ties with the US Senate and establishment of democracy in Armenia. The Senator also noted that the role of the Armenian Diaspora is very important in ""delivering"" Armenia's voice to the US leadership. In his opinion, with carrying out all the reforms Armenia will strengthen its economic and political positions.",no,N/A,N/A,N/A,0,
,http://www.panarmenian.net/eng/news/114940/,Romanian President Traian Basescu faces impeachment,7/6/12,Romania,N/A,Romanian MPs are preparing to vote on whether to impeach President Basescu as he faces allegations of encoroaching on the prime minister's role as well as violating citizens' rights.,"Romania's MPs are preparing to vote on whether to impeach the country's president, Traian Basescu. Mr Basescu faces allegations of encroaching on the prime minister's role and violating citizens' rights, BBC News reported.
 
 If parliament approves the move, he will face suspension and a national poll on his impeachment.
 
 The president is in conflict with Prime Minister Victor Ponta, who heads the Social Liberal Union (USL), which has a majority in parliament.
 
 The European Commission voiced concern about the political turmoil on Friday, July 6. Romania joined the EU in 2007 but Brussels has demanded more reforms to stamp out official corruption.
 
 Mr Ponta, who came to power in May, says Mr Basescu has too much influence over Romania's Constitutional Court, which is due to consider new impeachment legislation.
 
 The leftist USL party asked parliament to hold an extraordinary meeting to suspend Mr Basescu.
 
 Mr Ponta himself is currently under pressure to resign over allegations of plagiarism regarding a doctoral thesis he wrote.
 
 President Basescu has accused him of trying to impeach him as a way of taking control of state institutions.
 
 The president has suffered a slump in his popularity since pushing through tough austerity measures demanded by international lenders in 2010.
 
 The political rivalry has stalled decision-making processes in Romania at a time when it is finalising agreements on an IMF-backed aid package for its economy.
 
 The European Commission says it is ""concerned about current developments in Romania, especially regarding actions that appear to reduce the effective powers of independent institutions like the Constitutional Court"".
 
 ""The rule of law, the democratic checks and balances and the independence of the judiciary are cornerstones of European democracy... Government policy and political action must respect these principles and values.""
 
 The statement said recent developments in Romania ""may be putting at risk the progress made over the years"".
 
 Commission President Jose Manuel Barroso told Mr Ponta of the Commission's concerns on Friday. They are due to have talks in Brussels next Thursday.",no,N/A,N/A,N/A,0,
,http://www.panarmenian.net/eng/news/202045/,"Ukraine, Georgia to reportedly travel visa-free to EU",12/9/15,World,N/A,The European Commission is expected to present a report that would green-light the visa-free travel for Ukrainian and Georgian citizens.,"The European Commission is expected to present a report with a positive assessment of the reforms in Ukraine and Georgia, and thereby green-light the visa-free travel for Ukrainian and Georgian citizens, UNIAN reports.
 
 Visa requirements may be lifted in both countries in mid-2016, according to some sources.
 
 On December 15, the European Commission is expected to submit a report with a positive assessment of a visa liberalization action plan by Kiev and Tbilisi, which will serve as a prerequisite for the approval of visa-free regime for Georgia and Ukraine by the EU member states.
 
 At the same time it is noted that Kiev has to improve performance in some areas, in particular, fighting corruption, until the spring of 2016.
 
 The move will enable Georgian and Ukrainian citizens to stay in the EU for three months during a six month period, while employment in any EU country will be banned.",no,N/A,N/A,N/A,0,
,http://www.panarmenian.net/eng/news/176789/,European Parliament approves tough Turkey report,3/13/14,3/12/14,World,"The European Parliament approved a report criticizing Turkey and implicating Prime Minister Erdogan and members of his inner circle for two controversial laws passed in the aftermath of corruption allegations. The report states that this has caused setbacks in freedom of speech, separation of powers and the rule of laws as well as the government's response to massive ocrruption investigations.","The European Parliament (EP) approved on Wednesday, March 12, a report criticizing Turkey for setbacks in freedom of speech, separation of powers and the rule of law as well as the government's response to a massive corruption investigation implicating Prime Minister Recep Tayyip Erdoğan and members of his inner circle, according to Today's Zaman.
 
 The report expressed concern that two controversial laws passed in Parliament in the aftermath of the corruption investigation, which erupted with a wave of detentions on Dec. 17, “are taking Turkey away from its path towards the fulfillment of the Copenhagen criteria.”
 
 The new laws, one on the Supreme Board of Judges and Prosecutors (HSYK) and the other on the regulation of the Internet, have also faced severe criticism at home, with detractors arguing the laws are meant to expand government control over judicial appointments and Internet content at the expense of freedoms and the principle of separation of powers.
 
 The report, written by Dutch Christian Democrat parliamentarian Ria Oomen-Ruijten, and several amendments to the report were approved with 475 votes for to 153 against, with 43 abstentions, in Strasbourg.
 
 Six of the 24 proposed amendments were approved in Wednesday's vote.
 
 ""Turkey has embarked on reform for the benefit of its own citizens. Recent developments in the area of fundamental freedoms, independence of the judiciary, freedom of expression and others are however a cause of grave concern for us. We now need a serious, constructive dialogue with Turkey on these subjects and Turkey needs to show true commitment to its European aspirations and to the values upon which the EU is founded,"" said Turkey rapporteur Oomen-Ruijten, according to an EP press release issued on Wednesday.
 
 Speaking during debate before the resolution's approval on Tuesday in Strasbourg, European Commissioner for Enlargement and Neighborhood Policy Stefan Füle said the Turkish government's way of handling the corruption probe is a serious cause for concern.
 
 “Unfortunately, as I said, there have also been reasons for serious concern. They relate first and foremost to the government's response to the recent corruption allegations, in particular the adoption of legislation which affects the functioning of the judiciary and freedom of expression,” Füle said, according to Today's Zaman.
 
 The EP report expresses concerns “at the recent developments in Turkey with regard to allegations of high-level corruption; regrets the removal of the prosecutors and police officers in charge of the original investigations, as this goes against the fundamental principle of an independent judiciary and deeply affects the prospects of credible investigations; considers regrettable the serious breakdown of trust between the government, the judiciary, the police, and the media; urges the Government of Turkey, therefore, to show full commitment to democratic principles and refrain from any further interference in the investigation and prosecution of corruption.”
 
 The resolution on the report says the Internet law “introduces excessive controls on, and monitoring of, internet access and has the potential to significantly impact on free expression, investigative journalism, democratic scrutiny and access to politically diverse information over the internet” and calls on Turkey to revise the law in line with European standards on media freedoms and freedom of expression.
 
 The resolution also criticizes Turkey for “excessive violence” by the police against protesters in last summer's Gezi Park protests. The report “considers regrettable the apparent failure of the courts to penalise all those state officials and policemen responsible for excessive violence, loss of life, and serious injuries to Gezi Park protesters …”",no,N/A,N/A,N/A,0,
,http://www.panarmenian.net/eng/news/174287/,"Leonardo DiCaprio in Scorsese's ""Wolf of Wall Street"" new pics",12/23/13,United States,N/A,New images have emerged of Scorsese's The Wolf of wall Street which stars DiCaprio depicting the true life of Wall Street trader Jordan Blefort.,"25 new hi-res images from Martin Scorsese’s longest picture to date, the two-hour-and-fifty-nine-minute The Wolf of Wall Street hit the web, according to Collider.
 
 Leonardo DiCaprio (The Great Gatsby) stars as Wall Street trader Jordan Belfort in a true story that encompasses his rise to the heights of fortune, and subsequent fall due to corruption charges.
 
 The pics feature DiCaprio and Scorsese, along with other cast members Jonah Hill, Jon Bernthal, Jean Dujardin, Margot Robbie, Kyle Chandler and Rob Reiner.",no,N/A,N/A,N/A,0,
,http://www.panarmenian.net/eng/news/180291/,Argentine Vice-President faces 6 years in jail in corruption case,6/28/14,Argentina,N/A,Argentine Vice-President Boudou has been charged in a corruption case which accuses him of influening a contract that awarded rights to print money to a company he allegedly controlled. This occurred when he was economy minister,"Argentine Vice-President Amado Boudou has been charged in a corruption case, BBC News reported.
 
 Boudou is suspected of using his influence when he was economy minister to ensure that a contract to print Argentina's currency was awarded to a company he allegedly controlled. Earlier this month, he was questioned for more than seven hours by a judge, in a closed-door court session.
 
 If convicted, he faces up to six years in jail. He denies any wrongdoing and has rejected calls to step down. The judge ruled that Boudou would remain free while awaiting trial. Five other suspects have also been charged.
 
 The case involves the Ciccone Calcografica printing company that has been under investigation for more than three years. Boudou is suspected of using a front man to buy the company when it filed for bankruptcy in 2010.
 
 The company later received tax breaks to pay its debts. It also published material used in the re-election campaign of President Cristina Fernandez de Kirchner in 2011.
 
 Boudou was once seen as a possible successor to President Fernandez.",no,N/A,N/A,N/A,0,
,http://www.panarmenian.net/eng/news/156318/,UEFA integrity officers discuss corruption in football,4/29/13,N/A,Macedonia,UEFA integrity officers from various countries met to discuss the UEFA's campaign to combat match-fixing and corruption in football following a UEFA Executive Committee decision two years ago.,"UEFA integrity officers from several countries have met in Skopje to discuss their contribution to UEFA's tireless campaign to combat match-fixing and corruption in football.
 
 UEFA's determination to protect football from the scourge of match-fixing and to punish those found guilty has been emphasized at the European governing body's inaugural regional Integrity Officers seminar in Skopje.
 
 According to UEFA official website, integrity officers from the national associations of Albania, Bulgaria, Croatia, Hungary, the Former Yugoslav Republic of Macedonia, Montenegro, Romania, Serbia and Slovenia joined with UEFA in the Former Yugoslav Republic of Macedonia's capital to look at the progress of the campaign against match-fixing, examine work being done in the various countries and consider strategies to pursue these efforts into the future.
 
 Following a UEFA Executive Committee decision two years ago, UEFA introduced integrity officers, who are liaison officers between the football authorities and state law enforcement agencies in relation to suspected match-fixing. The integrity officers exchange information and experience with the UEFA administration, monitor disciplinary proceedings and coordinate relevant action, as well as organizing education programs for players, referees and coaches.
 
 The integrity officers in Skopje heard that UEFA was giving match-fixing awareness presentations to players, referees, coaches and administrators to warn them of potential dangers if they became involved in match-fixing. UEFA is also working closely with state authorities, and had opened a hotline and reporting platform to enable people to contact UEFA if they had information on match-fixing.",no,N/A,N/A,N/A,0,
,http://www.panarmenian.net/eng/news/125953/,Defense companies' anti-corruption activity not transparent-study,10/4/12,World,N/A,"Transparency International studied 129 firms from the top 10 largest arms exporting nations analyzing what the biggest defense comapnies around the world do, or fail to do, to prevent corruption. They concluded that two thirds of the world's biggest defense companies do not provide enough evidence about how they fight corruption.","Two-thirds of the world's biggest defense companies do not provide enough evidence about how they fight corruption, a pressure group has said, according to BBC News.
 
 Transparency International looked at firms from the 10 largest arms exporting nations including the UK, U.S., Russia, Germany, France and China.
 
 The 129 firms it studied are worth more than $10tn (£6tn) and are responsible for over 90% of global arms sales.
 
 The study analyses what the biggest defense companies around the world do, or fail to do, to prevent corruption.
 
 Transparency International rates them both on the amount of information publicly available about how they tackle corruption, but also - for the 34 companies who submitted answers - on their internal ethics and compliance methods.
 
 The companies - with a combined revenue of more than £300bn - are graded from A to F, with A representing the most extensive evidence of firms' anti-corruption systems.
 
 Only one firm, the American Fluor Corporation, gets an A overall, while the British defence giant, BAE Systems, rates a B in both categories.
 
 he European aerospace company EADS rates a C for the information it makes public on its anti-corruption practices, while British firms Serco group and Qinetiq each get a B in that category. French company Dassault aviation rates a D, for limited information, while 47 companies from countries ranging from China and Russia to Pakistan rate an F, for putting up little or no evidence of the anti-corruption systems they may have in place.
 
 The Transparency International Defense Companies anti-corruption index 2012 finds that 85% of defense industry leaders are not speaking up enough about the importance of ethics and preventing corruption.
 
 It also says that only 10% of companies have good disclosure of what they do to stop it, although Transparency says that's better than a decade ago.
 
 Study author Mark Pyman says that one of the reasons the defense industry has been prone to corruption in the past is that so many defense contracts have been secret, with little public pressure brought to bear.
 
 He describes corruption in defense as ""dangerous, divisive and wasteful"". ""It puts international security at risk, and billions can be wasted in dishonest arms deals,"" he said.",no,N/A,N/A,N/A,0,
,http://www.panarmenian.net/eng/news/104118/,ANC leader: current emigration rate comparable to Genocide,4/20/12,Armenia,N/A,"The Armenian National Congress opposition bloc leader accused current authorities of causing emigration of 1 million. He accuses the current regime of corruption saying the government fails to provide its citizens' security due to bribes given to the police and court, affecting results and protection measures.","Armenian National Congress (ANC) opposition bloc leader accused current authorities of triggering emigration of 1 million- the figure comparable to the number of Armenian Genocide victims.
 
 “Those demanding Genocide recognition are responsible for similar genocide in their own country. It’s not me who said that. I’m citing Armenian Ambassador to Switzerland Charles Aznavour, appointed by President Serzh Sargsyan,” Levon Ter-Petrossian said during ANC rally.
 
 Ter-Petrossian further noted corruption as another result of current regime’s activities. “Are those robbing their own people hoping to gain another victory over Azerbaijan?” ANC leader questioned.
 
 “The government fails to provide its citizens' security, with the police and court, bribed by the criminals, taking sides against a person who hoped to find protection,” Ter-Petrossian said, also condemning current suicides in the army.",no,N/A,N/A,N/A,0,
,http://www.panarmenian.net/eng/news/218958/,Chief of European IOC arrested in Rio over ticket scandal,8/17/16,Brazil,8/17/16,"Brazilian police arrested top International Olympic Committee member, Patrick Hickey, over illegal ticket sales in Rio Olympics. The arrest will be devastating to the IOC which has made anti-corruption efforts a priority since the 2002 scandal.","Brazilian police on Wednesday, August 17 arrested top International Olympic Committee member Patrick Hickey over illegal sales of Rio Olympics tickets, AFP reports.
 
 Police said in a statement that Hickey, the 71-year-old head of the European Olympic Committees as well as the Irish national committee, was detained at a luxury Rio hotel.
 
 According to Brazilian media, Hickey tried to escape during the operation.
 
 The reports said he fell ill during his arrest and was taken to hospital.
 
 City police acted to ""carry out an arrest warrant and search warrant against Patrick Joseph Hickey, from Ireland, a member of the International Olympic Committee,"" police said in a statement.
 
 ""He was arrested,"" a spokesman confirmed.
 
 Hickey has been a member of the IOC executive board since 2012. As head of the European body he has been instrumental in setting up the European Games which was first held in Baku, Azerbaijan, last year.
 
 The arrest -- with echoes of a police raid on a FIFA hotel in Zurich last year in which seven officials were held on corruption charges -- will come as a blow to the IOC which has made anti-corruption efforts a priority since a bribery scandal around the 2002 Salt Lake City Winter Olympics, AFP says.
 
 Six IOC members were expelled after the scandal.
 
 An IOC spokeswoman said: ""We are still in the process of establishing the facts"" and made no further comment.
 
 The Olympic Committee of Ireland would only say that it was ""seeking total clarity on the situation before we comment further.""",no,N/A,N/A,N/A,0,
,http://www.panarmenian.net/eng/news/121326/,Egyptian officials accuse UK of hiding Mubarak regime stolen wealth,9/3/12,"UK, Egypt",N/A,BBC investigation has found the United Kingdom government has failed to freeze assets of the regime of former Egyptian leader Mubarak. Egyptian officials have accused the UK of hiding stolen wealth and breaching international anti-corruption accords.,"The UK government is failing in its commitment to freeze assets of the regime of former Egyptian leader Hosni Mubarak, a BBC investigation has found.
 
 Publicly available documents reveal property and companies linked to key figures in the Mubarak circle that have been unaffected by sanctions.
 
 Egyptian officials accuse the UK of hiding stolen wealth and breaching international anti-corruption accords. The UK says it is doing as much as it can to trace the funds.
 
 Reports that President Hosni Mubarak and his inner circle stole tens of billions of dollars helped fuel the revolution which overthrew him on February 11 last year.
 
 Three days later, UK Foreign Secretary William Hague told parliament the UK would co-operate with an Egyptian government request to freeze the assets of several former officials. But it was a further 37 days before Britain and other EU states applied the sanctions - a period when Egypt says the accused officials were able to move their money elsewhere.
 
 About £85m ($135m) of assets belonging to Mubarak, his wife, two sons, and 15 other Egyptians have now been frozen in the UK. But the BBC says its investigation found assets that have apparently been missed.
 
 The publicly accessible Companies House register reveals that one of those named on the sanctions list, Naglaa al-Ghazaerly, wife of the former housing minister, was able to register a company in her own name in London in November 2011, seven months after her assets were ordered to be frozen.
 
 Another similar document shows that a London investment company, Medinvest Associates, co-founded by Mubarak's younger son Gamal, and still belonging to a Cypriot firm he helped run, continued operating until it dissolved itself, voluntarily, in February this year - 11 months after sanctions were imposed.
 
 Meanwhile there is no indication on Land Registry documents of any freeze on the large house worth between £8m and £10m in Wilton Place, off Knightsbridge in London, that was Gamal Mubarak's UK home for many years until the Egyptian revolution.
 
 He listed the house as his address as recently as 2010, when it appears on the birth certificate of his daughter Farida.
 
 The house is registered to a company in the tax haven of Panama. But in international practice, sanctions should apply to any assets of which the named individual is the ""beneficial owner"" - the person who enjoys the benefit of them, even if the title is in another name.
 
 Britain has accepted official requests from Egypt for legal assistance to help trace and freeze assets. But Egypt says the UK is asking for more information before it can proceed further - information Egypt says it does not have.
 
 The Foreign Office says it has passed all information received from the BBC to relevant authorities, but cannot comment further on individual cases.
 
 The total amount frozen has risen from CHF410m (£270m) in February 2011 to about CHF700m (£470m) now - while the amount frozen in the UK has not risen since last year.",no,N/A,N/A,N/A,0,
,http://www.panarmenian.net/eng/news/214926/,"4 servicemen, 6 militants killed in clashes in Dagestan: Interfax",6/17/16,Russia,6/17/16,"Four servicemen and six militants were killed in a series of clashes in Dagestan, a city where Kremlin critics say poverty and corruption help feed Islamist extremist.","Four Russian special forces soldiers and six militants have been killed in a series of clashes in Dagestan in the North Caucasus area, Reuters cited the Interfax news agency as saying on Friday, June 17.
 
 Dagestan, where Kremlin critics say poverty and corruption help feed Islamist extremism, is often rocked by shootouts and car bombings. A suicide bomber blew up a car there in February, killing two policemen, in an attack claimed by Islamic State.
 
 Interfax said six servicemen had been wounded in the latest violence and were receiving treatment in hospital. It said two of the ""spetsnaz"", or special forces soldiers, had been killed when a gunman opened fire on them in a forest.
 
 A police spokeswoman in Dagestan declined to comment, citing restrictions during what she said was an ongoing ""anti-terror operation"".
 
 Dagestan borders Chechnya, where Moscow has led two wars against separatists and religious extremists since the 1991 Soviet collapse.",no,N/A,N/A,N/A,0,
,http://www.panarmenian.net/eng/details/87512/,U.S. media about Azerbaijan--not a bit of good,12/24/11,"USA, Azerbaijan",N/A,"U.S. Ambassador to Azerbaijan, Matthew Bryza, returns to Washington after his term. Azerbaijan has not receieved positive publicity though all the publications referred to pursue the same goal, that Ilham Aliyev change the situation in the country, hold normal elections and cause few problems, yet he still falls to the same road of violence and corruption","Or it will – depending on what decision the senators will make. And it’s not about the Armenian lobby, to which Azerbaijani media often refers, but it’s about the diplomat himself, who, according to an observer of The Washington Post, Fred Hiatt, put the “special” interests above national ones. Though Hiatt writes that the Department of State recalls Bryza, who has “served with distinction”, the article says nothing about the role of Bryza in the Nagorno-Karabakh conflict settlement, although it was his behavior in this area that led to blocking his appointment. Bryza had to face the practical classic cumulative effect: one shouldn’t speak so sharply and unequivocally against the two national problems of the Armenian nation - Genocide and Artsakh - and then wonder why such a brilliant career has to be ruined.
 
 Just a couple of days later The New York Times published the article “Frozen in Time” by Frank Jacobs about Cyprus and Karabakh conflicts. We’ll still revert to Jacobs, but the column in The Washington Post generates certain thoughts. Not once in the current year did in WikiLeaks appear shorthand records from Baku, which did not add pluses to the Aliyev regime. Dispersal of demonstrators and detentions of opposition members is unlikely to help Aliyev remain a “democrat” in the eyes of his American friends. There is one more circumstance to be taken into account: the U.S. considered the situation and realized that in the event she invades Iran, Baku cannot be relied on, and therefore she should deal shortly with Aliyev. Moreover, the U.S. has a reliable ally in the person of Mikhail Saakashvili, who will provide Georgian airfields for the U.S. Air Force bases. According to Hiatt, and it is very important, no U.S. Ambassador to Azerbaijan will be perceived as a neutral person and he will be given to understand that he is the representative of interests of the Armenian lobby, regardless of what the ambassador really thinks of the Karabakh conflict and the Armenian Genocide.
 
 As for the article in the blog of Frank Jacobs in The New York Times, it quite clearly defines the Cyprus and Karabakh conflicts. In the part devoted to the Karabakh conflict, Jacobs believes that the conflict has a time frame:1988-1994. Proceeding from this logic, what happened afterwards and is happening between Nagorno-Karabakh, Armenia and Azerbaijan now is nothing but an attempt of Baku to receive compensation for the lost war. The journalist calls the NKR a de facto republic. In fact, it is the first time Karabakh has been called this way in the American press. The article, among other things, contains one interesting point: Jacobs suggests that the international community recognize Cyprus and Nagorno-Karabakh as political reality of the XXI century. A controversial suggestion, indeed. Hardly will Turkey and Azerbaijan agree to such recognition, but the mere fact that it has been voiced, gives us some hope.
 
 All of these publications to be followed by others pursue one and the same goal - to make Ilham Aliyev change the situation in the country, hold normal elections and little shake his fists. The region and the U.S. would prefer that he behaved more appropriately. But, most likely, Aliyev piously believes that he did everything rightfully and so continues walking the same road of violence and corruption. Obviously, Baku drew no lesson from the sad example of the Arab regimes, but she’d better do so. Ilham Aliyev is different from Gaddafi or Mubarak only in that he was made a head of state by his father. He did not have to win the power and here lies his weakness, which is used by all those who want to overthrow him. Washington knows it better than anyone and following her stick and carrot policy, she has so far been manipulating Azerbaijan. But if and when it comes to sticking, neither oil or gas, nor the millions will save Aliyev. Millions, by the way, have saved no one so far.",no,N/A,N/A,N/A,0,
,http://www.panarmenian.net/eng/news/154541/,CoE hails Armenia's chairmanship in Committee of Ministers,4/17/13,Armenia,4/17/13,Following the meeting with Acting Foreign Minister Nalbandian the CoE Secretary General Jagland hailed Armenia's chairmanship and Armenia will assume the Council of Europe Committee of Ministers in May. Mr. Jagland also expressed hope for progress in problematic issues during Armenia's chairmanship.,"Armenia will assume the Council of Europe Committee of Ministers chairmanship on May 16.
 
 Following an April 17 meeting with Acting Foreign Minister Edward Nalbandian in Yerevan, the CoE Secretary General Thorbjorn Jagland hailed Armenia’s chairmanship, also pointing out the issues of special concern.
 
 Mr Jagland stressed corruption, tax evasion, money laundering and trafficking as the main challenges that undermine people’s trust in political system.
 
 Dwelling on the problems of national minorities, the CoE chief slammed xenophobia and hatred propaganda as unacceptable, expressing hope for progress in problematic issues during Armenia’s chairmanship.",no,N/A,N/A,N/A,0,
,http://www.panarmenian.net/eng/world/news/25520/,European Commission: Armenia achieved progress in Armenia-EU Action Plan implementation,4/4/08,"EU,CIS",N/A,"The European Commission Directorate for External Relations has issused a progress report for Armenia stating, good progress was achieved in particular the areas of judiciary reform, administration of elections and the Ombudsperson Institution. However, the 2008 presidential elections showed necessity for further improvement in the field of human rights and the issue of corruption.","The European Commission Directorate for External Relations has issued 'Implementation of the European Neighborhood Policy in 2007' Progress Report Armenia. 
 
 
 
 The report says, in part:
 
 
 
 ""Armenia made progress in several important areas in the implementation of the ENP Action Plan, despite delays caused by parliamentary elections in May 2007 and internal coordination problems between different Armenian ministries. Good progress was achieved in particular in the areas of judiciary reform, the administration of elections and the Ombudsperson Institution. Of key importance for 2008 will be proper implementation of recently adopted legislation.
 
 
 
 ""The conduct of the February 2008 presidential elections raised concerns, in particular the state of emergency that was introduced in their aftermath. The events have shown the necessity for further improvement in the field of human rights despite the progress achieved in 2007. The issue of corruption still needs to be addressed. Progress was achieved regarding human rights but there is room for further improvement. Armenia has widely aligned with CFSP declarations and is generally very active in cooperating on CFSP-related issues.
 
 
 
 ""This document reports on overall progress made on the implementation of the EU-Armenia ENP Action Plan between November 2006 and 31 December 2007, although developments outside this period are also considered when deemed relevant. It is not a general review of the political and economic situation in Armenia.""",no,N/A,N/A,N/A,0,
